year,export_column,source_column,original_arrow_type,label,value_labels_json,missing_codes_json,source_files_json
2012,ST26Q02,ST26Q02,int64,Possessions - own room,"{""1"": ""Yes"", ""2"": ""No""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST26Q03,ST26Q03,int64,Possessions - study place,"{""1"": ""Yes"", ""2"": ""No""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST26Q04,ST26Q04,int64,Possessions - computer,"{""1"": ""Yes"", ""2"": ""No""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST26Q05,ST26Q05,int64,Possessions - software,"{""1"": ""Yes"", ""2"": ""No""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST26Q06,ST26Q06,int64,Possessions - Internet,"{""1"": ""Yes"", ""2"": ""No""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST26Q07,ST26Q07,int64,Possessions - literature,"{""1"": ""Yes"", ""2"": ""No""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST26Q08,ST26Q08,int64,Possessions - poetry,"{""1"": ""Yes"", ""2"": ""No""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST26Q09,ST26Q09,int64,Possessions - art,"{""1"": ""Yes"", ""2"": ""No""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST26Q10,ST26Q10,int64,Possessions - textbooks,"{""1"": ""Yes"", ""2"": ""No""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST26Q11,ST26Q11,int64,Possessions - <technical reference books>,"{""1"": ""Yes"", ""2"": ""No""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST26Q12,ST26Q12,int64,Possessions - dictionary,"{""1"": ""Yes"", ""2"": ""No""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST26Q13,ST26Q13,int64,Possessions - dishwasher,"{""1"": ""Yes"", ""2"": ""No""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST26Q14,ST26Q14,int64,Possessions - <DVD>,"{""1"": ""Yes"", ""2"": ""No""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST26Q15,ST26Q15,string,Possessions - <Country item 1>,"{""\""0008001\"""": ""Albania : Microwave - Yes"", ""\""0032001\"""": ""Argentina : Air conditioning - Yes"", ""\""0036001\"""": ""Australia : iPad or other tablet device - Yes"", ""\""0784001\"""": ""United Arab Emirates : A laptop of your own - Yes""}","[""'9999999'"", ""'8888888'"", ""'7777777'""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST26Q16,ST26Q16,string,Possessions - <Country item 2>,"{""\""0008001\"""": ""Albania : cultural television programs with payment - Yes"", ""\""0784001\"""": ""United Arab Emirates : Electronic games (Wii, Xbox) - Yes""}","[""'9999999'"", ""'8888888'"", ""'7777777'""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST26Q17,ST26Q17,string,Possessions - <Country item 3>,"{""\""0008001\"""": ""Albania : digital camera - Yes"", ""\""0032001\"""": ""Argentina : Washing machine - Yes"", ""\""0036001\"""": ""Australia : Espresso machine - Yes"", ""\""0040001\"""": ""Austria : A digital video camera - Yes"", ""\""0076001\"""": ""Brazil : iPod - Yes"", ""\""0100001\"""": ""Bulgaria : air-conditioner - Yes"", ""\""0124001\"""": ""Canada : Central air conditioning - Yes"", ""\""0152001\"""": ""Chile : Microwave - Yes"", ""\""0170001\"""": ""Colombia : Encyclopedia - Yes"", ""\""0188001\"""": ""Costa Rica : A home theatre set - Yes"", ""\""0203001\"""": ""Czech Republic : Home cinema (screen, DVD, player, speakers) - Yes"", ""\""0233001\"""": ""Estonia : Plasma or LCD TV - Yes"", ""\""0246001\"""": ""Finland : Home alarm system - Yes"", ""\""0276001\"""": ""Germany : Audiobooks - Yes"", ""\""0438001\"""": ""Liechtenstein : A digital video camera - Yes"", ""\""0724001\"""": ""Spain : Home cinema - Yes"", ""\""0756001\"""": ""Switzerland : A digital video camera - Yes"", ""\""0784001\"""": ""United Arab Emirates : iPad - Yes""}","[""'9999999'"", ""'8888888'"", ""'7777777'""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST27Q01,ST27Q01,int64,How many - cellular phones,"{""1"": ""None"", ""2"": ""One"", ""3"": ""Two"", ""4"": ""Three or more""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST27Q02,ST27Q02,int64,How many - televisions,"{""1"": ""None"", ""2"": ""One"", ""3"": ""Two"", ""4"": ""Three or more""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST27Q03,ST27Q03,int64,How many - computers,"{""1"": ""None"", ""2"": ""One"", ""3"": ""Two"", ""4"": ""Three or more""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST27Q04,ST27Q04,int64,How many - cars,"{""1"": ""None"", ""2"": ""One"", ""3"": ""Two"", ""4"": ""Three or more""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST27Q05,ST27Q05,int64,How many - rooms bath or shower,"{""1"": ""None"", ""2"": ""One"", ""3"": ""Two"", ""4"": ""Three or more""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST28Q01,ST28Q01,int64,How many books at home,"{""1"": ""0-10 books "", ""2"": ""11-25 books "", ""3"": ""26-100 books "", ""4"": ""101-200 books "", ""5"": ""201-500 books "", ""6"": ""More than 500 books""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST29Q01,ST29Q01,int64,Maths Interest - Enjoy Reading,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Disagree"", ""4"": ""Strongly disagree""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST29Q02,ST29Q02,int64,Instrumental Motivation - Worthwhile for Work,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Disagree"", ""4"": ""Strongly disagree""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST29Q03,ST29Q03,int64,Maths Interest - Look Forward to Lessons,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Disagree"", ""4"": ""Strongly disagree""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST29Q04,ST29Q04,int64,Maths Interest - Enjoy Maths,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Disagree"", ""4"": ""Strongly disagree""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST29Q05,ST29Q05,int64,Instrumental Motivation - Worthwhile for Career Chances,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Disagree"", ""4"": ""Strongly disagree""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST29Q06,ST29Q06,int64,Maths Interest - Interested,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Disagree"", ""4"": ""Strongly disagree""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST29Q07,ST29Q07,int64,Instrumental Motivation - Important for Future Study,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Disagree"", ""4"": ""Strongly disagree""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST29Q08,ST29Q08,int64,Instrumental Motivation - Helps to Get a Job,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Disagree"", ""4"": ""Strongly disagree""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST35Q01,ST35Q01,int64,Subjective Norms - Friends Do Well in Mathematics,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Disagree"", ""4"": ""Strongly disagree""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST35Q02,ST35Q02,int64,Subjective Norms - Friends Work Hard on Mathematics,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Disagree"", ""4"": ""Strongly disagree""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST35Q03,ST35Q03,int64,Subjective Norms - Friends Enjoy Mathematics Tests,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Disagree"", ""4"": ""Strongly disagree""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST35Q04,ST35Q04,int64,Subjective Norms - Parents Believe Studying Mathematics Is Important,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Disagree"", ""4"": ""Strongly disagree""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST35Q05,ST35Q05,int64,Subjective Norms - Parents Believe Mathematics Is Important for Career,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Disagree"", ""4"": ""Strongly disagree""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST35Q06,ST35Q06,int64,Subjective Norms - Parents Like Mathematics,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Disagree"", ""4"": ""Strongly disagree""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST37Q01,ST37Q01,int64,Maths Self-Efficacy - Using a <Train Timetable>,"{""1"": ""Very confident"", ""2"": ""Confident"", ""3"": ""Not very confident"", ""4"": ""Not at all confident""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST37Q02,ST37Q02,int64,Maths Self-Efficacy - Calculating TV Discount,"{""1"": ""Very confident"", ""2"": ""Confident"", ""3"": ""Not very confident"", ""4"": ""Not at all confident""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST37Q03,ST37Q03,int64,Maths Self-Efficacy - Calculating Square Metres of Tiles,"{""1"": ""Very confident"", ""2"": ""Confident"", ""3"": ""Not very confident"", ""4"": ""Not at all confident""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST37Q04,ST37Q04,int64,Maths Self-Efficacy - Understanding Graphs in Newspapers,"{""1"": ""Very confident"", ""2"": ""Confident"", ""3"": ""Not very confident"", ""4"": ""Not at all confident""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST37Q05,ST37Q05,int64,Maths Self-Efficacy - Solving Equation 1,"{""1"": ""Very confident"", ""2"": ""Confident"", ""3"": ""Not very confident"", ""4"": ""Not at all confident""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST37Q06,ST37Q06,int64,Maths Self-Efficacy - Distance to Scale,"{""1"": ""Very confident"", ""2"": ""Confident"", ""3"": ""Not very confident"", ""4"": ""Not at all confident""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST37Q07,ST37Q07,int64,Maths Self-Efficacy - Solving Equation 2,"{""1"": ""Very confident"", ""2"": ""Confident"", ""3"": ""Not very confident"", ""4"": ""Not at all confident""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST37Q08,ST37Q08,int64,Maths Self-Efficacy - Calculate Petrol Consumption Rate,"{""1"": ""Very confident"", ""2"": ""Confident"", ""3"": ""Not very confident"", ""4"": ""Not at all confident""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST42Q01,ST42Q01,int64,Maths Anxiety - Worry That It Will Be Difficult,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Disagree"", ""4"": ""Strongly disagree""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
2012,ST42Q02,ST42Q02,int64,Maths Self-Concept - Not Good at Maths ,"{""1"": ""Strongly agree"", ""2"": ""Agree"", ""3"": ""Disagree"", ""4"": ""Strongly disagree""}","[""9"", ""8"", ""7""]","[""data/Global/pisa/historical_raw/2012/student_questionnaire/INT_STU12_DEC03.txt"", ""data/Global/pisa/historical_raw/2012/other/SPSS syntax to read in student questionnaire data file.txt""]"
